Title,Description,Keywords,AssignmentId,WorkerId,SubmitTime,WorkTimeInSeconds,argumentId1,argumentId2,Answer.equal.label
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3IJXV6UZ1XJCBTVCQTJORM5YPQMRIS,ABNJZG6Q8TVDQ,Fri Dec 01 09:00:54 PST 2023,105,3,78,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3O6CYIULED1MSG7YJ4I8XO1QB0BUWT,AKSJ3C5O3V9RB,Fri Dec 01 05:31:38 PST 2023,1288,3,78,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3OS46CRSLFZOBGHSXCF9VG4W15MV6D,A1F1BIPJR11LSR,Fri Dec 01 03:42:41 PST 2023,523,3,78,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3R3YRB5GRF3PL34VIZMGFZ4ZJHKAUA,A3GK90X2QOFR53,Fri Dec 01 08:22:17 PST 2023,351,3,78,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3XIQGXAUMC8ZJ50SG1LJPF1DCRS7X5,A1IZ4NX41GKU4X,Fri Dec 01 06:35:40 PST 2023,65,3,78,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3Y4W8Q93LZKNWPW77ZNN1MEOIRFDVT,AA9V4NE8SOA4I,Fri Dec 01 05:34:57 PST 2023,247,3,78,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",30H4UDGLT2IDVZ5OYGDREKC05H5PM1,A22KRF782ELLB0,Fri Dec 01 05:07:33 PST 2023,202,43,42,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",34BBWHLWHABHJPCYPNTUELDFH5WWIV,A3O81LHBBI8NPK,Fri Dec 01 06:23:04 PST 2023,97,43,42,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",358UUM7WRZ3FM9EG72FR0XFPBA87RA,A3GK90X2QOFR53,Fri Dec 01 07:18:37 PST 2023,552,43,42,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",386CSBG1OZMW68LBBDLZPT5OKD76QU,A1F1BIPJR11LSR,Fri Dec 01 03:35:17 PST 2023,463,43,42,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",386CSBG1OZMW68LBBDLZPT5OKDD6Q0,A3HAPMZV7CYDY8,Fri Dec 01 05:02:24 PST 2023,197,43,42,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",39KFRKBFINVV4GI12JONJFUH4MSYOO,AKSJ3C5O3V9RB,Fri Dec 01 06:12:46 PST 2023,1273,43,42,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3B837J3LDOW157Y8V5D2VOBLYOCRS8,AA9V4NE8SOA4I,Fri Dec 01 05:39:56 PST 2023,242,43,42,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ITXP059PWJK7JFVN04TTXPUO7HSJG,A1IZ4NX41GKU4X,Fri Dec 01 05:07:49 PST 2023,73,43,42,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3LYA37P8IQNG1H4BUZIA4NF7Z85KBG,A3OZ8KF0HWSVWK,Fri Dec 01 07:36:03 PST 2023,230,43,42,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3M0BCWMB8VW7WHYSJD1DSY92MFDBW2,A35BY30TC8WCL4,Fri Dec 01 06:44:54 PST 2023,93,43,42,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",336KAV9KYQSHX9TWFLQQC2RE3HZY2L,A2HM35CWB7IIFM,Fri Dec 01 06:35:58 PST 2023,52,112,111,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",374TNBHA8BVYPSVHHWGR8KPHJN3YQP,A3HAPMZV7CYDY8,Fri Dec 01 04:15:12 PST 2023,339,112,111,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",37WLF8U1WPQAV5NGY812T7TFL7KK6L,A1IZ4NX41GKU4X,Fri Dec 01 04:55:41 PST 2023,71,112,111,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ATTHHXXWAOW8PHOZSPGG4RMQ7UXIH,A3NAHN61XJ3ZAT,Fri Dec 01 05:15:37 PST 2023,144,112,111,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3G5F9DBFOPX48519TV6DS7TMAJKVHW,A3862RIFFUV141,Fri Dec 01 09:27:38 PST 2023,734,112,111,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3K3R2QNK8B3BGKUQQT8GJ4TFDZZ9UR,A3OZ8KF0HWSVWK,Fri Dec 01 06:48:42 PST 2023,227,112,111,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3LQ8PUHQFLSZMZH9UO7UDI3S2HOIHM,A2T5YVU37RBCCP,Fri Dec 01 09:10:52 PST 2023,87,112,111,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3U5JL4WY5K920II9E3NCM3H3LPW4XC,AA9V4NE8SOA4I,Fri Dec 01 05:54:17 PST 2023,354,112,111,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3WMOAN2SRBXWI1NKWT1QXRQIWVQNVU,A3GK90X2QOFR53,Fri Dec 01 07:52:41 PST 2023,884,112,111,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ZV9H2YQQD72TMUF4KM7AFBQYNPW3L,A1F1BIPJR11LSR,Fri Dec 01 04:13:34 PST 2023,252,112,111,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",35GCEFQ6I5O6NHZKF76E9J58FPW3ZL,A3NAHN61XJ3ZAT,Fri Dec 01 05:00:40 PST 2023,156,19,110,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",35GMH2SV3EHXYB1A2ICTCC21MAVOE7,A3862RIFFUV141,Fri Dec 01 09:17:25 PST 2023,267,19,110,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",35H6S234SA07DM2DRLXWRIAXOHR56N,AA9V4NE8SOA4I,Fri Dec 01 05:45:45 PST 2023,239,19,110,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3B2X28YI3WF922JMSVO9U4APYDAB6R,AKSJ3C5O3V9RB,Fri Dec 01 04:41:46 PST 2023,1356,19,110,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3EO896NRAWVLMJSAC09J32LGQQTJTU,A1F1BIPJR11LSR,Fri Dec 01 04:10:20 PST 2023,124,19,110,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3NC5L260MOMP4P16XTWZUUN1YBXOFC,A3HAPMZV7CYDY8,Fri Dec 01 04:55:12 PST 2023,373,19,110,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3NJM2BJS4W60MDTXLRJDBO7OB3BCPG,A3GK90X2QOFR53,Fri Dec 01 07:42:35 PST 2023,784,19,110,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3OJSZ2ATDSWQHMGIAV2OXWATJSL75Y,A1V6CP5I0TOSAR,Fri Dec 01 08:27:09 PST 2023,119,19,110,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3R2PKQ87NW8LEDIKLLN75NBOJ3BMIN,A3OZ8KF0HWSVWK,Fri Dec 01 05:39:17 PST 2023,196,19,110,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3WRFBPLXRAOC6SL1CJVKEWYZ5BUN3U,A1IZ4NX41GKU4X,Fri Dec 01 05:58:03 PST 2023,137,19,110,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33M4IA01QG191OK7PFJPUWSDD3DRXF,A3HAPMZV7CYDY8,Fri Dec 01 05:03:46 PST 2023,254,32,31,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3EJJQNKU9R5CFYKSKB13RA4JPD3HRL,A1IZ4NX41GKU4X,Fri Dec 01 07:00:09 PST 2023,60,32,31,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3F0BG9B9MPNOJAQ2LX7L8T8MEXD7Y2,AKSJ3C5O3V9RB,Fri Dec 01 04:57:24 PST 2023,1660,32,31,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3G5W44VEU7ICSYCMALAO5Y64FLNGKJ,A3OZ8KF0HWSVWK,Fri Dec 01 04:46:26 PST 2023,233,32,31,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3IAS3U3I0FGLK10L5TC64RTDI8J2BC,A35BY30TC8WCL4,Fri Dec 01 07:05:39 PST 2023,201,32,31,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3JPSL1DZ5SZCQDKMLYAU14C5BLPANG,A2HM35CWB7IIFM,Fri Dec 01 07:11:52 PST 2023,43,32,31,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3JRJSWSMQHL8CM8OJKS1O94QRJY3EQ,A3GK90X2QOFR53,Fri Dec 01 08:28:31 PST 2023,519,32,31,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3KRVW3HTZNLA8RLGQXHL9PHBS1AMSC,A1F1BIPJR11LSR,Fri Dec 01 04:12:05 PST 2023,215,32,31,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3S4AW7T80BI70O1K0KKOB9MGEGR4LV,ALVNMQMD3Q3ZE,Fri Dec 01 05:58:56 PST 2023,139,32,31,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3Y9N9SS8LYB3KGUONPHHIRM5R7N3DN,AA9V4NE8SOA4I,Fri Dec 01 05:46:53 PST 2023,253,32,31,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",32VNZTT0A74I3MWX54HKXLVFK8HR49,A3O81LHBBI8NPK,Fri Dec 01 06:46:24 PST 2023,132,135,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33TIN5LC04ASXTEV0U55MPZS9NAY9E,A3GK90X2QOFR53,Fri Dec 01 07:25:11 PST 2023,936,135,57,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",34X6J5FLPTY8U30IVWFOYXAT6J5QJY,A1IZ4NX41GKU4X,Fri Dec 01 07:03:49 PST 2023,67,135,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",392CY0QWG1R5ANTEFHNBJTUOXCM4I6,A1F1BIPJR11LSR,Fri Dec 01 03:53:20 PST 2023,302,135,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3B3WTRP3DB22W8LO79YADLYNU8592Y,A3HAPMZV7CYDY8,Fri Dec 01 04:15:27 PST 2023,353,135,57,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3KAKFY4PGU2KSRAAF3IS9O2IJD73I3,A3862RIFFUV141,Fri Dec 01 09:35:27 PST 2023,931,135,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3LBXNTKX0RV3XOOLVYJ33BSJ7HH9XK,A2HM35CWB7IIFM,Fri Dec 01 07:29:28 PST 2023,43,135,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3LEIZ60CDJZS2JO0WG7O0W8UFH0Z9S,AKSJ3C5O3V9RB,Fri Dec 01 04:06:54 PST 2023,1573,135,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3M81GAB8A0J2CK26742709RGYEVBQX,A3OZ8KF0HWSVWK,Fri Dec 01 06:13:39 PST 2023,233,135,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3PW9OPU9PQKK73IT3WJHYFG4WWK12K,AA9V4NE8SOA4I,Fri Dec 01 05:38:08 PST 2023,246,135,57,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3BC8WZX3V3WP4SYVGGDX5E6PCM1RRS,A35BY30TC8WCL4,Fri Dec 01 06:59:24 PST 2023,313,50,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3BEFOD78W6TR66J50WL3BM15ELIM4G,A3OZ8KF0HWSVWK,Fri Dec 01 06:47:13 PST 2023,248,50,37,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3LEIZ60CDJZS2JO0WG7O0W8UFHFZ97,A3GK90X2QOFR53,Fri Dec 01 07:48:59 PST 2023,1080,50,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3LOTDFNYA7ZX9YA8OFN9BO0N1DUWFU,A3HAPMZV7CYDY8,Fri Dec 01 04:17:48 PST 2023,463,50,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3M1CVSFP605XTAXE1Q2B5Y7AGW4QAB,AA9V4NE8SOA4I,Fri Dec 01 05:52:45 PST 2023,351,50,37,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ND9UOO81K2J9QK4AQQ76157Y9DWLW,A1F1BIPJR11LSR,Fri Dec 01 03:46:45 PST 2023,474,50,37,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3QAVNHZ3EM4M2DH19LUFOC8G6QPALE,A3O81LHBBI8NPK,Fri Dec 01 07:17:12 PST 2023,396,50,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3R08VXYT7CVKU5V26WPXNWN63PEW7T,A1IZ4NX41GKU4X,Fri Dec 01 05:33:38 PST 2023,66,50,37,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3SB5N7Y3O34AF85I6S06MERV1OV0GD,ABNJZG6Q8TVDQ,Fri Dec 01 09:17:27 PST 2023,143,50,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3VNXK88KKCIBTZJQVJILFQVYR6CV96,A3862RIFFUV141,Fri Dec 01 09:24:17 PST 2023,579,50,37,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3300DTYQT2H0JNEQHV4X1HX11B9EQ1,A1IZ4NX41GKU4X,Fri Dec 01 06:44:42 PST 2023,84,161,3,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",37FMASSAYCRPVMENUWXYR70U74FIB2,AKSJ3C5O3V9RB,Fri Dec 01 07:29:04 PST 2023,1196,161,3,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",37UQDCYH6XV7FGVXGMK11U4SWGJ7V1,ALVNMQMD3Q3ZE,Fri Dec 01 06:01:06 PST 2023,130,161,3,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3HOSI13XHZO128WLGENTV08HIK5DDO,A1F1BIPJR11LSR,Fri Dec 01 03:40:40 PST 2023,481,161,3,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3K772S5NP8BN6UFNY5H3S350AODHE8,A2HM35CWB7IIFM,Fri Dec 01 06:52:55 PST 2023,32,161,3,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3L0KT67Y8EGA28AU905W3K4I1BRSYB,AA9V4NE8SOA4I,Fri Dec 01 05:33:11 PST 2023,207,161,3,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3NGMS9VZTLIVYCODYQD970EN6A8FFJ,A3O81LHBBI8NPK,Fri Dec 01 05:45:06 PST 2023,128,161,3,Argument 2
